,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,3823810,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
2,"Lucid Dreams","Juice WRLD",1746280,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
3,SAD!,XXXTENTACION,1465988,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
4,Nonstop,Drake,1446480,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
5,"Taste (feat. Offset)",Tyga,1407236,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
6,"God is a woman","Ariana Grande",1322347,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
7,"I Like It","Cardi B",1303253,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,Moonlight,XXXTENTACION,1177670,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
9,"Better Now","Post Malone",1087124,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
10,"Don’t Matter To Me",Drake,1074875,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
11,"Nice For What",Drake,1073934,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
12,"Girls Like You (feat. Cardi B)","Maroon 5",1034024,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
13,"Yes Indeed","Lil Baby",1015232,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
14,"I'm Upset",Drake,932477,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
15,"God's Plan",Drake,926225,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
16,"Eastside (with Halsey & Khalid)","benny blanco",868799,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
17,"I Might Need Security","Chance the Rapper",844079,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
18,"Summertime Magic","Childish Gambino",825633,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
19,"Psycho (feat. Ty Dolla $ign)","Post Malone",786106,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
20,Youngblood,"5 Seconds of Summer",777637,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
21,"Mob Ties",Drake,749570,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
22,"Jackie Chan",Tiësto,732800,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
23,"Jocelyn Flores",XXXTENTACION,730914,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
24,"All Girls Are The Same","Juice WRLD",704058,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
25,changes,XXXTENTACION,702761,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
26,"Look Alive (feat. Drake)","BlocBoy JB",659127,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
27,"Ocean (feat. Khalid)","Martin Garrix",644561,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
28,"rockstar (feat. 21 Savage)","Post Malone",630170,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
29,"Boo'd Up","Ella Mai",627820,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
30,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,626260,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
31,Body,"Loud Luxury",599457,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
32,"no tears left to cry","Ariana Grande",599350,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
33,APESHIT,"The Carters",580669,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
34,"Praise The Lord (Da Shine)","A$AP Rocky",575592,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
35,"Work Out","Chance the Rapper",572073,https://open.spotify.com/track/3PdgIdRXJjgxfOr7slldel
36,Rise,"Jonas Blue",566557,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
37,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",566300,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
38,"All Mine","Kanye West",559335,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
39,"65th & Ingleside","Chance the Rapper",556855,https://open.spotify.com/track/5H0NU2sHWUnWCcZyYlX46X
40,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",555458,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
41,"Bed (feat. Ariana Grande)","Nicki Minaj",553090,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
42,"One Kiss (with Dua Lipa)","Calvin Harris",545536,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
43,"Solo (feat. Demi Lovato)","Clean Bandit",529648,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
44,"Ball For Me (feat. Nicki Minaj)","Post Malone",524243,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
45,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,520897,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
46,"lovely (with Khalid)","Billie Eilish",510221,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
47,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",505753,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
48,"Plug Walk","Rich The Kid",489953,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
49,"Everybody Dies In Their Nightmares",XXXTENTACION,486606,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
50,Emotionless,Drake,482326,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
51,"Te Boté - Remix","Nio Garcia",470086,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
52,"Can’t Take A Joke",Drake,469729,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
53,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",466429,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
54,"High Hopes","Panic! At The Disco",465209,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
55,"I Fall Apart","Post Malone",463737,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
56,Elevate,Drake,458601,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
57,"This Is America","Childish Gambino",454924,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
58,"Wala Cam","Chance the Rapper",451721,https://open.spotify.com/track/2cEnYJKLSZPH7MFSk6C05c
59,"Born To Be Yours",Kygo,442319,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
60,"Walk It Talk It",Migos,441329,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
61,"Ric Flair Drip (& Metro Boomin)",Offset,436440,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
62,JAPAN,"Famous Dex",434573,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
63,"Love Lies (with Normani)",Khalid,418691,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
64,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,415769,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
65,OTW,Khalid,414749,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
66,Tequila,"Dan + Shay",406406,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
67,Mine,Bazzi,403771,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
68,"Candy Paint","Post Malone",387939,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
69,"Look At Me!",XXXTENTACION,386067,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
70,"XO TOUR Llif3","Lil Uzi Vert",381631,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
71,Hope,XXXTENTACION,381271,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
72,"ocean eyes","Billie Eilish",381075,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
73,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",379516,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
74,"Playinwitme (feat. Kehlani)",KYLE,376527,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
75,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",374862,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
