,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
32,"Walk It Talk It",Migos,612187,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
33,OTW,Khalid,597089,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
34,"I Fall Apart","Post Malone",588955,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
35,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",578993,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
36,"One Kiss (with Dua Lipa)","Calvin Harris",570333,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
37,"Jackie Chan",Tiësto,568245,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
38,JAPAN,"Famous Dex",543306,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
39,"Candy Paint","Post Malone",539453,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
40,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",534310,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
41,"Call Out My Name","The Weeknd",533769,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
42,"Freeee (Ghost Town Pt. 2)","KIDS SEE GHOSTS",531660,https://open.spotify.com/track/7GRTrWsP3yo2Fx8umJfA1X
43,"Solo (feat. Demi Lovato)","Clean Bandit",525477,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
44,"Spoil My Night (feat. Swae Lee)","Post Malone",524925,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
45,Paranoid,"Post Malone",513671,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
46,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",513062,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
47,"Te Boté - Remix","Nio Garcia",510120,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
48,Fire,"KIDS SEE GHOSTS",509149,https://open.spotify.com/track/7oHkit3F3vimtsBbnZkU0G
49,"Cudi Montage","KIDS SEE GHOSTS",488893,https://open.spotify.com/track/4kUZvXB3LC3an3HX6h0s17
50,Mine,Bazzi,480389,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
51,"Rich & Sad","Post Malone",467365,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
52,Stay,"Post Malone",460902,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
53,"Kids See Ghosts","KIDS SEE GHOSTS",456030,https://open.spotify.com/track/2I3dW2dCBZAJGj5X21E53k
54,"The Middle",Zedd,455906,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
55,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",448452,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
56,"Freaky Friday (feat. Chris Brown)","Lil Dicky",436739,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
57,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",436135,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
58,KOD,"J. Cole",433787,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
59,"Champion (feat. Travis Scott)",NAV,429847,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
60,"Violent Crimes","Kanye West",422091,https://open.spotify.com/track/2VYb3Fb5iK5Y8HGZ8oEEkp
61,"All The Stars (with SZA)","Kendrick Lamar",420304,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
62,"XO TOUR Llif3","Lil Uzi Vert",412803,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
63,"Start Again (feat. Logic)",OneRepublic,394771,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
64,"New Light","John Mayer",392882,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
65,"92 Explorer","Post Malone",389561,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
66,"Wouldn't Leave","Kanye West",385847,https://open.spotify.com/track/3dG6tjetoR4GMmUGZUprLt
67,Simple,"Florida Georgia Line",385691,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
68,Congratulations,"Post Malone",383377,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
69,"Stir Fry",Migos,378664,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
70,Moonlight,XXXTENTACION,378320,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
71,TATI,6ix9ine,377817,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
72,Somebody,"The Chainsmokers",376168,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
73,"Rich Sex (feat. Lil Wayne)","Nicki Minaj",375279,https://open.spotify.com/track/7kph8uPhOXHMfKzPJvIeah
74,2002,Anne-Marie,373515,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
75,"Over Now","Post Malone",373321,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
76,Chun-Li,"Nicki Minaj",373134,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
77,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",371122,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
78,HUMBLE.,"Kendrick Lamar",370016,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
79,FRIENDS,Marshmello,369199,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
80,"Boo'd Up","Ella Mai",363938,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
81,"Red Roses (feat. Landon Cube)","Lil Skies",362508,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
82,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,358172,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
83,"Youth feat. Khalid","Shawn Mendes",355871,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
84,"In My Blood","Shawn Mendes",354904,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
85,"Be Careful","Cardi B",354661,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
86,"Audio - with Sia, Diplo & Labrinth",Sia,345721,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
87,Lust,"Lil Skies",342668,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
88,Esskeetit,"Lil Pump",338397,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
89,goosebumps,"Travis Scott",333871,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
90,"Zack And Codeine","Post Malone",332669,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
91,Nevermind,"Dennis Lloyd",325974,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
92,Heaven,"Kane Brown",325313,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
93,1942,G-Eazy,323523,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
94,"Jocelyn Flores",XXXTENTACION,321849,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
95,"Young Dumb & Broke",Khalid,319833,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
96,"Bank Account","21 Savage",317516,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
97,"Nowadays (feat. Landon Cube)","Lil Skies",317262,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
98,"Same Bitches (feat. G-Eazy & YG)","Post Malone",315870,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
99,"I Thought About Killing You","Kanye West",315296,https://open.spotify.com/track/6EuE9M1viu9gkdFSafia9o
100,"Takin' Shots","Post Malone",311733,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
101,Nervous,"Shawn Mendes",309379,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
102,"Better Not (feat. Wafia)","Louis The Child",309283,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
103,Tequila,"Dan + Shay",307291,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
104,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,306398,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO
105,"No Mistakes","Kanye West",305986,https://open.spotify.com/track/1DdgqEZk4Hqfpl3drdXJun
106,"Lean Wit Me","Juice WRLD",305736,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
107,X,"Nicky Jam",305108,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
108,"I'll Be There","Jess Glynne",303189,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
109,"Dance To This (feat. Ariana Grande)","Troye Sivan",303151,https://open.spotify.com/track/1NbGcdgwRHZ5rbPIT9hdR3
110,Location,Khalid,300568,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
111,Havana,"Camila Cabello",299459,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
112,Everyday,Logic,296709,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
113,"Plain Jane","A$AP Ferg",293651,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
114,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,288054,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
115,"Bounce Out With That","YBN Nahmir",287398,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
116,"Life Goes On","Lil Baby",286561,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
117,"Bartier Cardi (feat. 21 Savage)","Cardi B",285229,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
118,"FAKE LOVE",BTS,285035,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
119,"Bodak Yellow","Cardi B",282820,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
120,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",282514,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
121,"LOVE. FEAT. ZACARI.","Kendrick Lamar",281188,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
122,"BUTTERFLY EFFECT","Travis Scott",278373,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
123,1-800-273-8255,Logic,278183,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
124,"Outside Today","YoungBoy Never Broke Again",277097,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
125,Betrayed,"Lil Xan",274692,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
126,Thunder,"Imagine Dragons",273433,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
127,"Creeping (feat. Rich the Kid)","Lil Skies",273016,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
128,"No Limit",G-Eazy,271873,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
129,"Bed (feat. Ariana Grande)","Nicki Minaj",266971,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
130,"You Make It Easy","Jason Aldean",266072,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
131,"Never Be the Same","Camila Cabello",265033,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
132,"ocean eyes","Billie Eilish",264900,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
133,Flames,"David Guetta",264609,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
134,"Jump (with Trippie Redd)","Julia Michaels",261683,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
135,Otherside,"Post Malone",261458,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
136,"Marry Me","Thomas Rhett",260255,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
137,"Singles You Up","Jordan Davis",259480,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
138,"Pray For Me (with Kendrick Lamar)","The Weeknd",257873,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
139,IDGAF,"Dua Lipa",256403,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
140,Believer,"Imagine Dragons",255558,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
141,MotorSport,Migos,254346,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
142,"I Like Me Better",Lauv,253249,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
143,changes,XXXTENTACION,253002,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
144,Silence,Marshmello,251950,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
145,"Wanted You (feat. Lil Uzi Vert)",NAV,249671,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
146,"Kevin’s Heart","J. Cole",249549,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
147,"Remind Me to Forget",Kygo,249496,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
148,Redbone,"Childish Gambino",249151,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
149,Delicate,"Taylor Swift",249098,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
150,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",245925,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
151,Unforgettable,"French Montana",245122,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
152,"Done For Me (feat. Kehlani)","Charlie Puth",244968,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
153,"New Rules","Dua Lipa",243727,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
154,"No Role Modelz","J. Cole",241528,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
155,"Blame It On Me","Post Malone",240704,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
156,"I Get The Bag (feat. Migos)","Gucci Mane",240408,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
157,"When It Rains It Pours","Luke Combs",239319,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
158,"Go Flex","Post Malone",239282,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
159,"Let You Down",NF,239003,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
160,Perfect,"Ed Sheeran",238934,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
161,"White Iverson","Post Malone",238542,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
162,"Sky Walker",Miguel,237864,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
163,Africa,Toto,237420,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
164,"I Do (feat. SZA)","Cardi B",236482,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
165,"Body Like A Back Road","Sam Hunt",235588,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
166,"Sugar Wraith","Post Malone",235309,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
167,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",234586,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
168,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",233998,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
169,"If You Know You Know","Pusha T",233701,https://open.spotify.com/track/6bGwKHXHNLmTy6yt147FPh
170,"Beautiful Crazy","Luke Combs",233602,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
171,"Midsummer Madness",88rising,229700,https://open.spotify.com/track/0wFmawqundY8rOn9sZUqA6
172,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",228526,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
173,1950,"King Princess",228273,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
174,"Sorry Not Sorry","Demi Lovato",227299,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
175,"Drip (feat. Migos)","Cardi B",227132,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
176,"Shape of You","Ed Sheeran",226450,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
177,"Whatever It Takes","Imagine Dragons",222607,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
178,"Guatemala - From Swaecation","Rae Sremmurd",222413,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
179,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",220878,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
180,"Rubbin Off The Paint","YBN Nahmir",217931,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
181,"What Ifs","Kane Brown",217199,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
182,DNA.,"Kendrick Lamar",216173,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
183,"One Number Away","Luke Combs",215910,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
184,Beautiful,Bazzi,213317,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
185,"Lost In Japan","Shawn Mendes",212655,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
186,Passionfruit,Drake,211941,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
187,"The Night We Met","Lord Huron",211638,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
188,Messy,Kiiara,211561,https://open.spotify.com/track/0BOEuUKoHdy8in20fG5smd
189,ATM,"J. Cole",211113,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
190,Hurricane,"Luke Combs",211048,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
191,Familiar,"Liam Payne",209935,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
192,"I Know You (feat. Yung Pinch)","Lil Skies",208492,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
193,"Everybody Dies In Their Nightmares",XXXTENTACION,206650,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
194,"Black & White","Juice WRLD",205990,https://open.spotify.com/track/2gsTjQouGxmD0z9K5MYpoI
195,GOTTI,6ix9ine,204467,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
196,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",202282,https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
197,"All On Me","Devin Dawson",201903,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
198,"One Dance",Drake,201891,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
199,Wait,"Maroon 5",201140,https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO
200,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",198244,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
