,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,8397516,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,4552685,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"No Brainer","DJ Khaled",4331520,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
4,"Girls Like You (feat. Cardi B)","Maroon 5",3869309,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
5,"I Like It","Cardi B",3683758,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
6,"Lucid Dreams","Juice WRLD",3421701,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
7,"Taste (feat. Offset)",Tyga,3337245,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
8,"Solo (feat. Demi Lovato)","Clean Bandit",3217235,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
9,SAD!,XXXTENTACION,3135605,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
10,"God is a woman","Ariana Grande",3116167,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
11,Rise,"Jonas Blue",2960561,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
12,"Eastside (with Halsey & Khalid)","benny blanco",2956991,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
13,"Jackie Chan",Tiësto,2881463,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
14,"Better Now","Post Malone",2865434,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
15,"One Kiss (with Dua Lipa)","Calvin Harris",2759476,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
16,Youngblood,"5 Seconds of Summer",2647459,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,"Te Boté - Remix","Nio Garcia",2397238,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
18,"In My Mind",Dynoro,2311340,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
19,Moonlight,XXXTENTACION,2270423,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,"Don’t Matter To Me (with Michael Jackson)",Drake,2247021,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
21,Nonstop,Drake,2167601,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
22,"Sin Pijama","Becky G",2137192,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
23,"Ocean (feat. Khalid)","Martin Garrix",2113877,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
24,Body,"Loud Luxury",2077775,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
25,"God's Plan",Drake,2069126,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
26,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1961043,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
27,"Born To Be Yours",Kygo,1899160,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
28,"Nice For What",Drake,1872525,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
29,2002,Anne-Marie,1862100,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
30,"No Es Justo","J Balvin",1787979,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
31,"Vaina Loca",Ozuna,1754638,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
32,Nevermind,"Dennis Lloyd",1692744,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
33,"no tears left to cry","Ariana Grande",1663895,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
34,"Praise The Lord (Da Shine)","A$AP Rocky",1651616,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
35,"Jocelyn Flores",XXXTENTACION,1633179,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
36,changes,XXXTENTACION,1633141,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
37,"Psycho (feat. Ty Dolla $ign)","Post Malone",1582165,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
38,"rockstar (feat. 21 Savage)","Post Malone",1539277,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
39,Clandestino,Shakira,1505427,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
