,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4470959,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"One Kiss (with Dua Lipa)","Calvin Harris",3905983,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"I Like It","Cardi B",3688464,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
4,"Girls Like You (feat. Cardi B)","Maroon 5",3539034,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
5,"Lucid Dreams","Juice WRLD",3399493,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
6,"Back To You","Selena Gomez",3378287,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
7,"no tears left to cry","Ariana Grande",3154288,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
8,"Nice For What",Drake,3044905,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
9,"Solo (feat. Demi Lovato)","Clean Bandit",2917639,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
10,Youngblood,"5 Seconds of Summer",2829855,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
11,"All Mine","Kanye West",2652843,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
12,"God's Plan",Drake,2622008,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
13,"Te Boté - Remix","Nio Garcia",2614345,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
14,X,"Nicky Jam",2472831,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
15,"Psycho (feat. Ty Dolla $ign)","Post Malone",2398701,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
16,"Taste (feat. Offset)",Tyga,2243353,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
17,Flames,"David Guetta",2091629,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
18,FRIENDS,Marshmello,2076437,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
