,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,2148167,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"SICKO MODE","Travis Scott",1920740,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
3,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,1743545,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
4,"Lucid Dreams","Juice WRLD",1415609,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
5,STARGAZING,"Travis Scott",1317551,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
6,"Barbie Dreams","Nicki Minaj",1111471,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B
7,SAD!,XXXTENTACION,1089269,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
8,"No Brainer","DJ Khaled",1080048,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
9,Nonstop,Drake,1056232,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
10,"Taste (feat. Offset)",Tyga,1050588,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
11,"I Like It","Cardi B",1028759,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
12,"Taking A Walk","Trippie Redd",977197,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
13,"Eastside (with Halsey & Khalid)","benny blanco",944455,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
14,"Better Now","Post Malone",937743,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
15,Moonlight,XXXTENTACION,917501,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
16,"Girls Like You (feat. Cardi B)","Maroon 5",866547,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
17,"Yes Indeed","Lil Baby",802049,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
18,"Nice For What",Drake,726430,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
19,"God is a woman","Ariana Grande",703793,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
20,"God's Plan",Drake,677962,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
21,YOSEMITE,"Travis Scott",676152,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
22,CAROUSEL,"Travis Scott",671520,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
23,"Psycho (feat. Ty Dolla $ign)","Post Malone",658892,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
24,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,647035,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
25,Youngblood,"5 Seconds of Summer",617835,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
26,"WAKE UP","Travis Scott",594989,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
27,"Jocelyn Flores",XXXTENTACION,592120,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
28,"All Girls Are The Same","Juice WRLD",590428,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
29,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",555058,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
30,"Jackie Chan",Tiësto,552587,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
31,"CAN'T SAY","Travis Scott",546247,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
32,"W O R K I N M E",Quavo,546228,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
33,"Beautiful (feat. Camila Cabello)",Bazzi,544797,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
34,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,541170,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
35,"NO BYSTANDERS","Travis Scott",536635,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
36,"STOP TRYING TO BE GOD","Travis Scott",536414,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
37,"Look Alive (feat. Drake)","BlocBoy JB",535175,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
38,"Body (feat. brando)","Loud Luxury",534940,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
39,"R.I.P. SCREW","Travis Scott",534262,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
40,"BUTTERFLY EFFECT","Travis Scott",530543,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
41,"rockstar (feat. 21 Savage)","Post Malone",528744,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
42,SWISH,Tyga,523811,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
43,changes,XXXTENTACION,523614,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
44,"Happy Now",Zedd,514351,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
45,"5% TINT","Travis Scott",504556,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds
46,"Missing My Idols","Trippie Redd",492027,https://open.spotify.com/track/5HnxL39pSgVVQMLP7WnSfv
47,"I'm Upset",Drake,489530,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
48,"Bed (feat. Ariana Grande)","Nicki Minaj",487778,https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv
49,"Lean Wit Me","Juice WRLD",485769,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
50,"Rich Sex (feat. Lil Wayne)","Nicki Minaj",483113,https://open.spotify.com/track/2D1MK9oaxy7axXggy3iVbp
51,"Praise The Lord (Da Shine)","A$AP Rocky",464924,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
52,"Album of the Year - Freestyle","J. Cole",458730,https://open.spotify.com/track/6rDaCGqcQB1urhpCrrD599
53,"Shake It Up","Trippie Redd",458586,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
54,"Te Boté - Remix","Nio Garcia",451634,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
55,"Majesty (feat. Eminem & Labrinth)","Nicki Minaj",450212,https://open.spotify.com/track/38TgLPNHsPzgqri5G4SPun
56,NC-17,"Travis Scott",441697,https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2
57,Chun-Li,"Nicki Minaj",439927,https://open.spotify.com/track/1e4rwBPVI32vZtTJu7mJ4J
58,"Forever Ever","Trippie Redd",439478,https://open.spotify.com/track/2c3qwFINQyRGwyqI97UQiA
59,BANG!,"Trippie Redd",437436,https://open.spotify.com/track/1pF74yw15wXk12A1NPVWHD
60,"WHO? WHAT!","Travis Scott",434902,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq
61,"Don’t Matter To Me (with Michael Jackson)",Drake,431663,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
62,"Chun Swae (feat. Swae Lee)","Nicki Minaj",427651,https://open.spotify.com/track/03It1uO69CjGWP3yyVe465
63,"I Fall Apart","Post Malone",423815,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
64,Together,"Trippie Redd",416356,https://open.spotify.com/track/6m3LlhdZ0HWn4D7Nnm06MQ
65,"Mob Ties",Drake,412432,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
66,HOUSTONFORNICATION,"Travis Scott",407285,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2
67,"Wish - Trippie Mix",Diplo,405849,https://open.spotify.com/track/6IpvkngH89cA3hhPC84Leg
68,Rise,"Jonas Blue",398650,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
69,"Ball For Me (feat. Nicki Minaj)","Post Malone",397370,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
70,ASTROTHUNDER,"Travis Scott",394330,https://open.spotify.com/track/4MXhiYIRDMGAuvZc5IFTwC
71,"Dark Knight Dummo","Trippie Redd",392932,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1
72,"lovely (with Khalid)","Billie Eilish",389934,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
73,"Plug Walk","Rich The Kid",386469,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
74,SKELETONS,"Travis Scott",383767,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl
75,"Everybody Dies In Their Nightmares",XXXTENTACION,382866,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
76,"Ganja Burns","Nicki Minaj",379940,https://open.spotify.com/track/3LHYmz86DxGInsRp3wiiW5
77,Tequila,"Dan + Shay",379656,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
78,LLC,"Nicki Minaj",378690,https://open.spotify.com/track/7CKR3FcBqSsGcgce0ECe1z
79,"Bird Shit","Trippie Redd",377235,https://open.spotify.com/track/1j2l6jMz85PaXuDiF08Vcv
80,"In My Mind",Dynoro,376828,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
