,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
55,KOD,"J. Cole",441082,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
56,"Champion (feat. Travis Scott)",NAV,441056,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
57,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",436179,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
58,"The Middle",Zedd,432216,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
59,"All The Stars (with SZA)","Kendrick Lamar",427867,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
60,"Jackie Chan",Tiësto,419627,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
61,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",418389,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
62,"Freaky Friday (feat. Chris Brown)","Lil Dicky",416830,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
63,FRIENDS,Marshmello,397715,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
64,"XO TOUR Llif3","Lil Uzi Vert",396701,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
65,"I Thought About Killing You","Kanye West",393066,https://open.spotify.com/track/6EuE9M1viu9gkdFSafia9o
66,"92 Explorer","Post Malone",391418,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
67,TATI,6ix9ine,390853,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
68,Moonlight,XXXTENTACION,381010,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
69,"No Mistakes","Kanye West",377507,https://open.spotify.com/track/1DdgqEZk4Hqfpl3drdXJun
70,"New Light","John Mayer",376442,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
71,"Over Now","Post Malone",374464,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
72,"Youth feat. Khalid","Shawn Mendes",369382,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
73,Congratulations,"Post Malone",368813,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
74,"Stir Fry",Migos,366136,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
75,"In My Blood","Shawn Mendes",365665,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
76,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",360219,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
77,Somebody,"The Chainsmokers",358796,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
78,Simple,"Florida Georgia Line",358201,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
79,"Red Roses (feat. Landon Cube)","Lil Skies",355818,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
80,"Boo'd Up","Ella Mai",349534,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
81,HUMBLE.,"Kendrick Lamar",345495,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
82,"Be Careful","Cardi B",344193,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
83,Esskeetit,"Lil Pump",341520,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
84,Chun-Li,"Nicki Minaj",339252,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
85,"Zack And Codeine","Post Malone",338062,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
86,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,337475,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
87,2002,Anne-Marie,336005,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
88,Heaven,"Kane Brown",329677,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
89,Lust,"Lil Skies",327554,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
90,"Jocelyn Flores",XXXTENTACION,325588,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
91,goosebumps,"Travis Scott",318415,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
92,"Same Bitches (feat. G-Eazy & YG)","Post Malone",318034,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
93,"Young Dumb & Broke",Khalid,317227,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
94,"Takin' Shots","Post Malone",316275,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
95,"Bank Account","21 Savage",313009,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
96,Nevermind,"Dennis Lloyd",311883,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
97,"Nowadays (feat. Landon Cube)","Lil Skies",311095,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
98,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,304417,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO
99,"Life Goes On","Lil Baby",302388,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
100,Tequila,"Dan + Shay",301947,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
101,Location,Khalid,299338,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
102,"Lean Wit Me","Juice WRLD",298899,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
103,X,"Nicky Jam",298170,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
104,Havana,"Camila Cabello",296468,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
105,"Start Again (feat. Logic)",OneRepublic,294555,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
106,"Plain Jane","A$AP Ferg",289795,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
107,"Audio - with Sia, Diplo & Labrinth",Sia,288980,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
108,1942,G-Eazy,288626,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
109,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,288410,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
110,"FAKE LOVE",BTS,287570,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
111,Nervous,"Shawn Mendes",284735,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
112,Everyday,Logic,280573,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
113,"Outside Today","YoungBoy Never Broke Again",277302,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
114,"Bounce Out With That","YBN Nahmir",277204,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
115,"LOVE. FEAT. ZACARI.","Kendrick Lamar",275579,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
116,1-800-273-8255,Logic,270040,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
117,Betrayed,"Lil Xan",269004,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
118,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",268827,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
119,Otherside,"Post Malone",267705,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
120,"Bodak Yellow","Cardi B",266188,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
121,"Singles You Up","Jordan Davis",264390,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
122,"I'll Be There","Jess Glynne",263661,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
123,"Creeping (feat. Rich the Kid)","Lil Skies",262835,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
124,"Bartier Cardi (feat. 21 Savage)","Cardi B",261259,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
125,"Never Be the Same","Camila Cabello",260855,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
126,"You Make It Easy","Jason Aldean",260607,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
127,Thunder,"Imagine Dragons",259892,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
128,"Marry Me","Thomas Rhett",259308,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
129,changes,XXXTENTACION,258204,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
130,"BUTTERFLY EFFECT","Travis Scott",258117,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
131,"Better Not (feat. Wafia)","Louis The Child",257600,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
132,"Pray For Me (with Kendrick Lamar)","The Weeknd",254175,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
133,"No Limit",G-Eazy,253663,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
134,"Kevin’s Heart","J. Cole",251204,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
135,IDGAF,"Dua Lipa",247777,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
136,Believer,"Imagine Dragons",247211,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
137,"Blame It On Me","Post Malone",246975,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
138,"ocean eyes","Billie Eilish",244977,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
139,Silence,Marshmello,244875,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
140,"Wanted You (feat. Lil Uzi Vert)",NAV,243377,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
141,"I Like Me Better",Lauv,243355,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
142,Redbone,"Childish Gambino",242661,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
143,MotorSport,Migos,241174,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
144,"Done For Me (feat. Kehlani)","Charlie Puth",239042,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
145,"Sugar Wraith","Post Malone",238790,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
146,Perfect,"Ed Sheeran",238527,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
147,"Go Flex","Post Malone",237304,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
148,Delicate,"Taylor Swift",236743,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
149,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",234592,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
150,"Let You Down",NF,234061,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
151,"Remind Me to Forget",Kygo,233667,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
152,"When It Rains It Pours","Luke Combs",233258,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
153,"New Rules","Dua Lipa",232880,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
154,"White Iverson","Post Malone",232755,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
155,Unforgettable,"French Montana",231767,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
156,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",231702,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
157,Flames,"David Guetta",230192,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
158,"Beautiful Crazy","Luke Combs",229585,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
159,Africa,Toto,229295,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
160,"Sky Walker",Miguel,228233,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
161,"I Get The Bag (feat. Migos)","Gucci Mane",227857,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
162,"Body Like A Back Road","Sam Hunt",227619,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
163,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",226664,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
164,"Lost In Japan","Shawn Mendes",225307,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
165,"I Do (feat. SZA)","Cardi B",225126,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
166,"No Role Modelz","J. Cole",224700,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
167,"Drip (feat. Migos)","Cardi B",219418,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
168,"Whatever It Takes","Imagine Dragons",218333,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
169,"The Night We Met","Lord Huron",218189,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
170,"Shape of You","Ed Sheeran",218069,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
171,"Midsummer Madness",88rising,215190,https://open.spotify.com/track/0wFmawqundY8rOn9sZUqA6
172,"Sorry Not Sorry","Demi Lovato",214741,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
173,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",213822,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
174,"One Number Away","Luke Combs",213720,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
175,"Jump (with Trippie Redd)","Julia Michaels",213264,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
176,ATM,"J. Cole",212905,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
177,"Guatemala - From Swaecation","Rae Sremmurd",211903,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
178,"Rubbin Off The Paint","YBN Nahmir",211715,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
179,"What Ifs","Kane Brown",211362,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
180,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",210456,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
181,DNA.,"Kendrick Lamar",208962,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
182,"Everybody Dies In Their Nightmares",XXXTENTACION,208508,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
183,Hurricane,"Luke Combs",206777,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
184,"Black & White","Juice WRLD",205142,https://open.spotify.com/track/2gsTjQouGxmD0z9K5MYpoI
185,1950,"King Princess",202308,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
186,Familiar,"Liam Payne",201407,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
187,"All On Me","Devin Dawson",200410,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
188,"Woman, Amen","Dierks Bentley",200212,https://open.spotify.com/track/3nBXOlFTADNvG9nkqy2O2W
189,GOTTI,6ix9ine,199396,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
190,"Eyes On You","Chase Rice",199236,https://open.spotify.com/track/5AnSllIrgGsCZzZJkVnApx
191,"Losin Control",Russ,198939,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
192,"Say You Won't Let Go","James Arthur",197939,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
193,"Clout (feat. 21 Savage)","Ty Dolla $ign",197056,https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh
194,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",196055,https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
195,"Love Galore",SZA,195393,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
196,Motiv8,"J. Cole",195041,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
197,Passionfruit,Drake,194605,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
198,Wait,"Maroon 5",194306,https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO
199,"Rich Sex (feat. Lil Wayne)","Nicki Minaj",193885,https://open.spotify.com/track/7kph8uPhOXHMfKzPJvIeah
200,Beautiful,Bazzi,193149,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
