,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,SAD!,XXXTENTACION,7872837,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2,"Jocelyn Flores",XXXTENTACION,5731425,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
3,Moonlight,XXXTENTACION,5385464,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
4,changes,XXXTENTACION,4882475,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
5,"Better Now","Post Malone",4073703,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
6,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,3841685,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
7,"Lucid Dreams","Juice WRLD",3833481,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
8,"Girls Like You (feat. Cardi B)","Maroon 5",3784435,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
9,"One Kiss (with Dua Lipa)","Calvin Harris",3660167,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
10,"I Like It","Cardi B",3615018,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,"Everybody Dies In Their Nightmares",XXXTENTACION,3314515,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
12,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,3244141,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
13,"Back To You","Selena Gomez",3200205,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
14,Youngblood,"5 Seconds of Summer",3172831,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
15,"no tears left to cry","Ariana Grande",3087124,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
16,"Solo (feat. Demi Lovato)","Clean Bandit",3020420,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
17,"Te Boté - Remix","Nio Garcia",2520943,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
18,"Nice For What",Drake,2512337,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
19,"Taste (feat. Offset)",Tyga,2486946,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
20,X,"Nicky Jam",2440462,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
21,"Jackie Chan",Tiësto,2388358,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
22,"God's Plan",Drake,2356343,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
23,NUMB,XXXTENTACION,2267055,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
24,"Psycho (feat. Ty Dolla $ign)","Post Malone",2198311,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
25,Hope,XXXTENTACION,2189848,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
26,"Ocean (feat. Khalid)","Martin Garrix",2172140,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
27,"All Mine","Kanye West",2148517,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
28,"lovely (with Khalid)","Billie Eilish",2071264,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
29,"I'm Upset",Drake,2045118,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
30,"Look At Me!",XXXTENTACION,1997139,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
31,"Bed (feat. Ariana Grande)","Nicki Minaj",1977215,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
32,Flames,"David Guetta",1928863,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
33,FRIENDS,Marshmello,1900489,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
34,"Born To Be Yours",Kygo,1889396,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
35,"Yes Indeed","Lil Baby",1887544,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
36,Nevermind,"Dennis Lloyd",1859534,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
37,"rockstar (feat. 21 Savage)","Post Malone",1822826,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
38,2002,Anne-Marie,1758950,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
39,"Praise The Lord (Da Shine)","A$AP Rocky",1717797,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
40,"Sin Pijama","Becky G",1702957,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
41,"Look Alive (feat. Drake)","BlocBoy JB",1677366,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
42,Revenge,XXXTENTACION,1612758,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
43,"The Middle",Zedd,1611002,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
44,"This Is America","Childish Gambino",1534610,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
45,"Love Lies (with Normani)",Khalid,1471787,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
46,"Me Niego",Reik,1461187,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
47,IDGAF,"Dua Lipa",1453849,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
48,"Carry On",XXXTENTACION,1427818,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
49,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",1394029,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
