,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,6081975,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",4474788,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,FRIENDS,Marshmello,3794741,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
4,X,"Nicky Jam",3789616,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
5,SAD!,XXXTENTACION,3605729,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
6,IDGAF,"Dua Lipa",3301630,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
7,"The Middle",Zedd,3144347,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
8,"All The Stars (with SZA)","Kendrick Lamar",3034919,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
9,"Freaky Friday (feat. Chris Brown)","Lil Dicky",3032105,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
10,"Look Alive (feat. Drake)","BlocBoy JB",3016983,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
11,"Love Lies (with Normani)",Khalid,2976616,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
12,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2786998,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
13,Mine,Bazzi,2754367,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
14,"In My Blood","Shawn Mendes",2732759,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
15,rockstar,"Post Malone",2470745,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
16,Dura,"Daddy Yankee",2421133,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
17,Havana,"Camila Cabello",2262729,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
18,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2162424,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
19,Moonlight,XXXTENTACION,2012105,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,"Me Niego",Reik,1998926,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
