,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",3750407,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"One Kiss (with Dua Lipa)","Calvin Harris",3737646,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"All Mine","Kanye West",3529831,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
4,"Nice For What",Drake,3093986,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
5,"Ghost Town","Kanye West",3067440,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
6,Yikes,"Kanye West",3003193,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
7,"I Like It","Cardi B",2875357,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,"no tears left to cry","Ariana Grande",2852620,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
9,"God's Plan",Drake,2825558,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
10,"Te Boté - Remix","Nio Garcia",2626602,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
11,X,"Nicky Jam",2528034,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
12,"Back To You","Selena Gomez",2514663,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
13,"This Is America","Childish Gambino",2394340,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
14,"Psycho (feat. Ty Dolla $ign)","Post Malone",2367078,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
15,"Wouldn't Leave","Kanye West",2344028,https://open.spotify.com/track/3dG6tjetoR4GMmUGZUprLt
16,"Lucid Dreams","Juice WRLD",2262668,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
17,FRIENDS,Marshmello,2230525,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
18,"I Thought About Killing You","Kanye West",2208184,https://open.spotify.com/track/6EuE9M1viu9gkdFSafia9o
19,"Violent Crimes","Kanye West",2179149,https://open.spotify.com/track/2VYb3Fb5iK5Y8HGZ8oEEkp
20,Youngblood,"5 Seconds of Summer",2138460,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
21,"No Mistakes","Kanye West",2045674,https://open.spotify.com/track/1DdgqEZk4Hqfpl3drdXJun
22,"Solo (feat. Demi Lovato)","Clean Bandit",1944412,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
23,"rockstar (feat. 21 Savage)","Post Malone",1920775,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
24,"Yes Indeed","Lil Baby",1911196,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
25,Nevermind,"Dennis Lloyd",1836176,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
26,Flames,"David Guetta",1811759,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
27,"Love Lies (with Normani)",Khalid,1730525,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
28,"The Middle",Zedd,1719287,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
29,"In My Blood","Shawn Mendes",1686584,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
30,IDGAF,"Dua Lipa",1639143,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
31,"I'm Upset",Drake,1637305,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
