,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"This Is America","Childish Gambino",4799762,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
2,"Better Now","Post Malone",4454022,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"One Kiss (with Dua Lipa)","Calvin Harris",4195725,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
4,"Nice For What",Drake,4134110,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
5,"God's Plan",Drake,3830288,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,"no tears left to cry","Ariana Grande",3587471,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
7,"Psycho (feat. Ty Dolla $ign)","Post Malone",3500370,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
8,X,"Nicky Jam",3182547,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
9,FRIENDS,Marshmello,3109965,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
10,"I Like It","Cardi B",2804847,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,"Te Boté - Remix","Nio Garcia",2753208,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
12,"rockstar (feat. 21 Savage)","Post Malone",2708784,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
13,"The Middle",Zedd,2492226,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
14,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2387129,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
15,Paranoid,"Post Malone",2167101,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
16,"Love Lies (with Normani)",Khalid,2166787,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,"Look Alive (feat. Drake)","BlocBoy JB",2129422,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
18,"Call Out My Name","The Weeknd",2007993,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
19,IDGAF,"Dua Lipa",1963968,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
20,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1961470,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
21,Nevermind,"Dennis Lloyd",1959029,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
22,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1796485,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
23,"Me Niego",Reik,1764413,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
24,Flames,"David Guetta",1754636,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
25,SAD!,XXXTENTACION,1697218,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
26,"Spoil My Night (feat. Swae Lee)","Post Malone",1671286,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
27,Stay,"Post Malone",1651116,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
28,OTW,Khalid,1641539,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
29,"Remind Me to Forget",Kygo,1612858,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
30,"In My Blood","Shawn Mendes",1597578,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
31,Havana,"Camila Cabello",1585482,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
32,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1567466,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
33,"All The Stars (with SZA)","Kendrick Lamar",1541384,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
34,"Rich & Sad","Post Malone",1535718,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
35,"Youth (feat. Khalid)","Shawn Mendes",1525844,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
36,"Ball For Me (feat. Nicki Minaj)","Post Malone",1516471,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
37,Mine,Bazzi,1505391,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
38,"Walk It Talk It",Migos,1477669,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
39,"Plug Walk","Rich The Kid",1474269,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
40,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1429421,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
41,Dura,"Daddy Yankee",1427371,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
42,"Playinwitme (feat. Kehlani)",KYLE,1397472,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
43,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",1392284,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
