,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,8083074,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,4500211,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"No Brainer","DJ Khaled",4223112,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
4,"Girls Like You (feat. Cardi B)","Maroon 5",3858267,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
5,"I Like It","Cardi B",3614061,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
6,"Lucid Dreams","Juice WRLD",3400737,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
7,"Taste (feat. Offset)",Tyga,3272220,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
8,"Solo (feat. Demi Lovato)","Clean Bandit",3158869,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
9,SAD!,XXXTENTACION,3134609,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
10,"God is a woman","Ariana Grande",3071507,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
11,"Eastside (with Halsey & Khalid)","benny blanco",2947184,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
12,Rise,"Jonas Blue",2894914,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
13,"Better Now","Post Malone",2877017,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
14,"Jackie Chan",Tiësto,2868460,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
15,"One Kiss (with Dua Lipa)","Calvin Harris",2737804,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
16,Youngblood,"5 Seconds of Summer",2634645,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,"Te Boté - Remix","Nio Garcia",2369176,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
18,"In My Mind",Dynoro,2266804,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
19,Moonlight,XXXTENTACION,2258214,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,"Don’t Matter To Me (with Michael Jackson)",Drake,2173620,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
21,Nonstop,Drake,2134846,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
22,Body,"Loud Luxury",2117986,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
23,"Sin Pijama","Becky G",2087572,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
24,"God's Plan",Drake,2061322,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
25,"Ocean (feat. Khalid)","Martin Garrix",2044609,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
26,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1968894,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
27,"Born To Be Yours",Kygo,1892959,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
28,"Nice For What",Drake,1861817,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
29,2002,Anne-Marie,1846164,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
30,"No Es Justo","J Balvin",1759668,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
31,"Vaina Loca",Ozuna,1748534,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
32,"no tears left to cry","Ariana Grande",1676558,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
33,Nevermind,"Dennis Lloyd",1676005,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
34,"Praise The Lord (Da Shine)","A$AP Rocky",1648572,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
35,"Jocelyn Flores",XXXTENTACION,1646615,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
36,changes,XXXTENTACION,1624545,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
37,"Psycho (feat. Ty Dolla $ign)","Post Malone",1594418,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
38,"rockstar (feat. 21 Savage)","Post Malone",1567060,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
39,"Happy Now",Zedd,1487666,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
40,Clandestino,Shakira,1485223,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
41,"X - Remix","Nicky Jam",1454744,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
42,FRIENDS,Marshmello,1398744,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
43,X,"Nicky Jam",1373699,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
44,"The Middle",Zedd,1353725,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
45,"Yes Indeed","Lil Baby",1339333,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
46,Flames,"David Guetta",1333639,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
47,"Bed (feat. Ariana Grande)","Nicki Minaj",1289994,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
48,"Shape of You","Ed Sheeran",1289171,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
49,"Me Niego",Reik,1261497,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
50,"lovely (with Khalid)","Billie Eilish",1247828,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
51,Shotgun,"George Ezra",1218705,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
52,"La Cintura","Alvaro Soler",1213058,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
53,"High Hopes","Panic! At The Disco",1199394,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
54,"I'm Upset",Drake,1186392,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
55,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1177826,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
56,Natural,"Imagine Dragons",1159144,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
57,IDGAF,"Dua Lipa",1149368,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
58,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1114981,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
59,SWISH,Tyga,1110687,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
60,"Look Alive (feat. Drake)","BlocBoy JB",1109853,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
61,Havana,"Camila Cabello",1100061,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
62,"Summertime Magic","Childish Gambino",1093116,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
63,"I'm a Mess","Bebe Rexha",1092119,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
64,"La Player (Bandolera)","Zion & Lennox",1075501,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
65,"you should see me in a crown","Billie Eilish",1066955,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
66,"New Rules","Dua Lipa",1016469,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
67,"One Day (feat. Ryan Tedder)",Logic,1003646,https://open.spotify.com/track/6e2PtJYcltVk76nLwxBzRn
68,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1001643,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
69,"Mi Cama - Remix","Karol G",987430,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
70,"Mob Ties",Drake,982468,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
71,Believer,"Imagine Dragons",982258,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
72,Unica,Ozuna,960950,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
73,"All Girls Are The Same","Juice WRLD",959644,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
74,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",957372,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
75,"Everybody Dies In Their Nightmares",XXXTENTACION,956532,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
76,"Love Lies (with Normani)",Khalid,951394,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
77,"Be Alright","Dean Lewis",949030,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
78,"Dura - Remix","Daddy Yankee",939848,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
79,Perfect,"Ed Sheeran",935385,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
80,Thunder,"Imagine Dragons",930135,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
