,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,3148084,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,2177496,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"Lucid Dreams","Juice WRLD",1578651,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
4,"Taste (feat. Offset)",Tyga,1337694,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
5,"I Like It","Cardi B",1319911,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
6,SAD!,XXXTENTACION,1278664,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
7,Nonstop,Drake,1224246,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
8,Moonlight,XXXTENTACION,1086548,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
9,"Better Now","Post Malone",1047487,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
10,"God is a woman","Ariana Grande",1032063,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
11,"Eastside (with Halsey & Khalid)","benny blanco",976243,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
12,"Girls Like You (feat. Cardi B)","Maroon 5",968670,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
13,"Nice For What",Drake,940598,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
14,"Yes Indeed","Lil Baby",922140,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
15,"No Brainer","DJ Khaled",865516,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
16,"God's Plan",Drake,816417,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
17,"Don’t Matter To Me (with Michael Jackson)",Drake,779706,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
18,"Psycho (feat. Ty Dolla $ign)","Post Malone",754975,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
19,"I'm Upset",Drake,748353,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
20,"One Day (feat. Ryan Tedder)",Logic,741164,https://open.spotify.com/track/6e2PtJYcltVk76nLwxBzRn
21,Youngblood,"5 Seconds of Summer",710968,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
22,"Jackie Chan",Tiësto,704767,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
23,SWISH,Tyga,697263,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
24,"Jocelyn Flores",XXXTENTACION,671504,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
25,"All Girls Are The Same","Juice WRLD",641900,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
26,changes,XXXTENTACION,634493,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
27,"Mob Ties",Drake,629031,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
28,Body,"Loud Luxury",624577,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
29,"Look Alive (feat. Drake)","BlocBoy JB",616763,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
30,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",606959,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
31,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,598130,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
32,"rockstar (feat. 21 Savage)","Post Malone",589125,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
33,"you should see me in a crown","Billie Eilish",577592,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
34,"Summertime Magic","Childish Gambino",574172,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
35,"Praise The Lord (Da Shine)","A$AP Rocky",551562,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
36,"I Might Need Security","Chance the Rapper",549618,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
37,"Boo'd Up","Ella Mai",545164,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
38,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,541138,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
39,"Ball For Me (feat. Nicki Minaj)","Post Malone",537492,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
40,"Ocean (feat. Khalid)","Martin Garrix",531297,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
41,Rise,"Jonas Blue",525585,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
42,"Te Boté - Remix","Nio Garcia",507287,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
43,APESHIT,"The Carters",506437,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
44,"Side Effects","The Chainsmokers",505020,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5
45,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",502636,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
46,"Solo (feat. Demi Lovato)","Clean Bandit",495930,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
47,"I Fall Apart","Post Malone",486152,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
48,"no tears left to cry","Ariana Grande",482331,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
49,"lovely (with Khalid)","Billie Eilish",481809,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
50,"Plug Walk","Rich The Kid",475711,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
51,"Bed (feat. Ariana Grande)","Nicki Minaj",463848,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
52,"High Hopes","Panic! At The Disco",458599,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
53,"All Mine","Kanye West",452116,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
54,"Everybody Dies In Their Nightmares",XXXTENTACION,451422,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
55,"One Kiss (with Dua Lipa)","Calvin Harris",441624,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
56,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",432001,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
57,"Ric Flair Drip (& Metro Boomin)",Offset,414628,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
58,Sober,"Demi Lovato",407647,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
59,"Love Lies (with Normani)",Khalid,407381,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
60,JAPAN,"Famous Dex",401125,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
61,Tequila,"Dan + Shay",400575,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
62,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",400176,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
63,"Born To Be Yours",Kygo,399444,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
64,OTW,Khalid,397398,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
65,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",396798,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
66,Mine,Bazzi,389742,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
67,"This Is America","Childish Gambino",389454,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
68,Natural,"Imagine Dragons",384234,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
69,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,375116,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
70,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",372854,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
71,"Walk It Talk It",Migos,371551,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
72,"XO TOUR Llif3","Lil Uzi Vert",370223,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
73,"Candy Paint","Post Malone",369336,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
74,"The Middle",Zedd,365917,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
75,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",355685,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
76,"Look At Me!",XXXTENTACION,355136,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
77,"Happy Now",Zedd,351623,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
78,Hope,XXXTENTACION,351220,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
79,"Freaky Friday (feat. Chris Brown)","Lil Dicky",347445,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
80,Simple,"Florida Georgia Line",343939,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
81,Emotionless,Drake,341160,https://open.spotify.com/track/5Psnhdkyanjpgc2P8A5TSM
82,"Playinwitme (feat. Kehlani)",KYLE,340345,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
83,"Light Me Up","RL Grime",337457,https://open.spotify.com/track/3imS277wRbz1CFoDySgTff
84,"Can’t Take A Joke",Drake,334700,https://open.spotify.com/track/1dUHF4RyMmMTveJ0Rby6Xm
85,Elevate,Drake,332279,https://open.spotify.com/track/3szf2z1Cy1QMrtHrbn8rz9
86,"X - Remix","Nicky Jam",325244,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
87,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",322493,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
88,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",321010,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
89,Lust,"Lil Skies",320827,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
90,Lie,NF,320469,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
91,"Red Roses (feat. Landon Cube)","Lil Skies",319961,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
92,Legends,"Juice WRLD",318723,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
93,"Get Along","Kenny Chesney",311695,https://open.spotify.com/track/6n6OQfBpCgzF9oEg8zhBN7
94,HUMBLE.,"Kendrick Lamar",310035,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
95,Congratulations,"Post Malone",308838,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
96,"Leave Me","Rich The Kid",305155,https://open.spotify.com/track/3yAVrwXhueRFZMUjxkh2ia
97,"Nowadays (feat. Landon Cube)","Lil Skies",301973,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
98,"Call Out My Name","The Weeknd",300104,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
99,"Lean Wit Me","Juice WRLD",297776,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
100,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",296557,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
101,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",296345,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
102,Stay,"Post Malone",296285,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
103,"Sin Pijama","Becky G",295967,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
104,TATI,6ix9ine,294370,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
105,"Better Not (feat. Wafia)","Louis The Child",291904,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
106,Paranoid,"Post Malone",291144,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
107,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",288764,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
108,Nevermind,"Dennis Lloyd",287872,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
109,goosebumps,"Travis Scott",287290,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
110,"Champion (feat. Travis Scott)",NAV,287023,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
111,"I'm a Mess","Bebe Rexha",286275,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
112,"Rich & Sad","Post Malone",286118,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
113,FRIENDS,Marshmello,285935,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
114,"All The Stars (with SZA)","Kendrick Lamar",285372,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
115,"Stir Fry",Migos,280996,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
116,2002,Anne-Marie,280777,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
117,Havana,"Camila Cabello",280417,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
118,Thunder,"Imagine Dragons",278844,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
119,"Life Goes On","Lil Baby",277350,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
120,"Young Dumb & Broke",Khalid,276277,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
121,Connection,OneRepublic,274079,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
